date,time,heartRate
2019-12-11,22:07,73
2019-12-11,22:09,76
2019-12-11,22:11,94
2019-12-11,22:41,70
2019-12-11,23:11,74
2019-12-11,23:41,73
2019-12-11,23:59,80
2019-12-12,00:00,83
2019-12-12,00:01,105
2019-12-12,00:09,105
2019-12-12,00:11,77
2019-12-12,00:31,74
2019-12-12,00:33,49
2019-12-12,00:35,59
2019-12-12,00:37,55
2019-12-12,00:39,76
2019-12-12,00:41,55
2019-12-12,00:43,75
2019-12-12,00:45,71
2019-12-12,00:47,70
2019-12-12,00:49,55
2019-12-12,00:51,56
2019-12-12,00:53,56
2019-12-12,00:55,74
2019-12-12,00:57,55
2019-12-12,00:59,49
2019-12-12,01:01,51
2019-12-12,01:03,63
2019-12-12,01:05,56
2019-12-12,01:07,55
2019-12-12,01:09,74
2019-12-12,01:11,59
2019-12-12,01:13,59
2019-12-12,01:15,55
2019-12-12,01:17,48
2019-12-12,01:19,48
2019-12-12,01:21,64
2019-12-12,01:23,51
2019-12-12,01:25,55
2019-12-12,01:27,75
2019-12-12,01:29,63
2019-12-12,01:31,75
2019-12-12,01:33,75
2019-12-12,01:35,48
2019-12-12,01:37,51
2019-12-12,01:39,75
2019-12-12,01:41,58
2019-12-12,01:43,69
2019-12-12,01:45,55
2019-12-12,01:47,57
2019-12-12,01:49,59
2019-12-12,01:51,64
2019-12-12,01:53,58
2019-12-12,01:55,56
2019-12-12,01:57,53
2019-12-12,01:59,57
2019-12-12,02:01,55
2019-12-12,02:03,75
2019-12-12,02:05,56
2019-12-12,02:07,94
2019-12-12,02:09,51
2019-12-12,02:11,73
2019-12-12,02:13,55
2019-12-12,02:15,64
2019-12-12,02:17,74
2019-12-12,02:19,55
2019-12-12,02:21,63
2019-12-12,02:23,55
2019-12-12,02:25,74
2019-12-12,02:27,56
2019-12-12,02:29,74
2019-12-12,02:31,59
2019-12-12,02:33,55
2019-12-12,02:35,67
2019-12-12,02:37,55
2019-12-12,02:39,75
2019-12-12,02:41,54
2019-12-12,02:43,52
2019-12-12,02:45,57
2019-12-12,02:47,64
2019-12-12,02:49,51
2019-12-12,02:51,59
2019-12-12,02:53,55
2019-12-12,02:55,55
2019-12-12,02:57,75
2019-12-12,02:59,64
2019-12-12,03:01,55
2019-12-12,03:03,51
2019-12-12,03:05,55
2019-12-12,03:07,55
2019-12-12,03:09,48
2019-12-12,03:11,55
2019-12-12,03:13,64
2019-12-12,03:15,63
2019-12-12,03:17,81
2019-12-12,03:19,56
2019-12-12,03:21,59
2019-12-12,03:23,56
2019-12-12,03:25,55
2019-12-12,03:27,55
2019-12-12,03:29,64
2019-12-12,03:31,55
2019-12-12,03:33,66
2019-12-12,03:35,79
2019-12-12,03:37,61
2019-12-12,03:39,86
2019-12-12,03:41,55
2019-12-12,03:43,56
2019-12-12,03:45,55
2019-12-12,03:47,55
2019-12-12,03:49,55
2019-12-12,03:51,55
2019-12-12,03:53,55
2019-12-12,03:55,76
2019-12-12,03:57,55
2019-12-12,03:59,48
2019-12-12,04:01,56
2019-12-12,04:03,64
2019-12-12,04:05,67
2019-12-12,04:07,50
2019-12-12,04:09,55
2019-12-12,04:11,51
2019-12-12,04:13,59
2019-12-12,04:15,50
2019-12-12,04:17,55
2019-12-12,04:19,50
2019-12-12,04:21,55
2019-12-12,04:23,59
2019-12-12,04:25,48
2019-12-12,04:27,64
2019-12-12,04:29,59
2019-12-12,04:31,55
2019-12-12,04:33,53
2019-12-12,04:35,54
2019-12-12,04:37,75
2019-12-12,04:39,55
2019-12-12,04:41,94
2019-12-12,04:43,75
2019-12-12,04:45,75
2019-12-12,04:47,52
2019-12-12,04:49,75
2019-12-12,04:51,51
2019-12-12,04:53,75
2019-12-12,04:55,76
2019-12-12,04:57,63
2019-12-12,04:59,48
2019-12-12,05:01,67
2019-12-12,05:03,54
2019-12-12,05:05,59
2019-12-12,05:07,55
2019-12-12,05:09,49
2019-12-12,05:11,56
2019-12-12,05:13,63
2019-12-12,05:15,55
2019-12-12,05:17,57
2019-12-12,05:19,51
2019-12-12,05:21,73
2019-12-12,05:23,72
2019-12-12,05:25,75
2019-12-12,05:27,57
2019-12-12,05:29,56
2019-12-12,05:31,48
2019-12-12,05:33,75
2019-12-12,05:35,74
2019-12-12,05:37,67
2019-12-12,05:39,55
2019-12-12,05:41,55
2019-12-12,05:43,61
2019-12-12,05:45,76
2019-12-12,05:47,55
2019-12-12,05:48,78
2019-12-12,05:49,70
2019-12-12,05:50,79
2019-12-12,05:52,71
2019-12-12,05:54,56
2019-12-12,05:56,56
2019-12-12,05:58,55
2019-12-12,06:00,56
2019-12-12,06:02,56
2019-12-12,06:04,75
2019-12-12,06:06,78
2019-12-12,06:08,75
2019-12-12,06:10,75
2019-12-12,06:12,75
2019-12-12,06:14,75
2019-12-12,06:24,74
2019-12-12,06:34,92
2019-12-12,06:44,70
2019-12-12,06:54,58
2019-12-12,06:57,82
2019-12-12,06:58,85
2019-12-12,07:04,76
2019-12-12,07:14,74
2019-12-12,07:24,71
2019-12-12,07:34,75
2019-12-12,07:44,75
2019-12-12,07:54,74
2019-12-12,08:04,74
2019-12-12,08:14,74
2019-12-12,08:24,74
2019-12-12,08:34,75
2019-12-12,08:44,73
2019-12-12,08:54,78
2019-12-12,09:04,73
2019-12-12,09:14,71
2019-12-12,09:24,48
2019-12-12,09:26,84
2019-12-12,09:34,48
2019-12-12,09:44,94
2019-12-12,09:48,75
2019-12-12,09:50,85
2019-12-12,09:52,55
2019-12-12,09:54,56
2019-12-12,09:56,55
2019-12-12,09:58,73
2019-12-12,10:00,59
2019-12-12,10:02,44
2019-12-12,10:04,54
2019-12-12,10:06,48
2019-12-12,10:08,51
2019-12-12,10:10,51
2019-12-12,10:12,94
2019-12-12,10:14,57
2019-12-12,10:16,48
2019-12-12,10:18,40
2019-12-12,10:20,48
2019-12-12,10:22,49
2019-12-12,10:24,49
2019-12-12,10:26,48
2019-12-12,10:28,75
2019-12-12,10:30,41
2019-12-12,10:32,49
2019-12-12,10:34,42
2019-12-12,10:36,49
2019-12-12,10:38,48
2019-12-12,10:40,48
2019-12-12,10:42,52
2019-12-12,10:44,48
2019-12-12,10:46,48
2019-12-12,10:48,44
2019-12-12,10:50,44
2019-12-12,10:52,48
2019-12-12,10:54,74
2019-12-12,10:56,48
2019-12-12,10:58,59
2019-12-12,11:00,47
2019-12-12,11:02,64
2019-12-12,11:04,55
2019-12-12,11:06,51
2019-12-12,11:08,48
2019-12-12,11:10,76
2019-12-12,11:12,48
2019-12-12,11:14,88
2019-12-12,11:16,71
2019-12-12,11:18,59
2019-12-12,11:20,51
2019-12-12,11:22,51
2019-12-12,11:24,55
2019-12-12,11:26,64
2019-12-12,11:28,55
2019-12-12,11:30,48
2019-12-12,11:32,51
2019-12-12,11:34,51
2019-12-12,11:36,48
2019-12-12,11:38,74
2019-12-12,11:40,48
2019-12-12,11:42,76
2019-12-12,11:44,49
2019-12-12,11:46,48
2019-12-12,11:48,86
2019-12-12,11:50,49
2019-12-12,11:52,42
2019-12-12,11:54,75
2019-12-12,11:56,49
2019-12-12,11:58,44
2019-12-12,12:00,75
2019-12-12,12:02,55
2019-12-12,12:04,76
2019-12-12,12:06,75
2019-12-12,12:08,73
2019-12-12,12:10,94
2019-12-12,12:12,75
2019-12-12,12:14,75
2019-12-12,12:16,75
2019-12-12,12:18,74
2019-12-12,12:20,55
2019-12-12,12:22,49
2019-12-12,12:24,71
2019-12-12,12:26,55
2019-12-12,12:28,49
2019-12-12,12:30,99
2019-12-12,12:31,83
2019-12-12,12:32,81
2019-12-12,12:33,80
2019-12-12,12:34,86
2019-12-12,12:35,101
2019-12-12,12:36,98
2019-12-12,12:50,58
2019-12-12,12:52,84
2019-12-12,12:53,77
2019-12-12,12:54,83
2019-12-12,12:55,89
2019-12-12,12:56,93
2019-12-12,12:58,84
2019-12-12,12:59,84
2019-12-12,13:00,92
2019-12-12,13:01,96
2019-12-12,13:02,95
2019-12-12,13:03,76
2019-12-12,13:06,74
2019-12-12,13:07,72
2019-12-12,13:10,75
2019-12-12,13:11,99
2019-12-12,13:12,74
2019-12-12,13:13,79
2019-12-12,13:14,77
2019-12-12,13:23,73
2019-12-12,13:33,72
2019-12-12,13:39,74
2019-12-12,13:41,55
2019-12-12,13:43,75
2019-12-12,13:45,55
2019-12-12,13:47,74
2019-12-12,13:49,74
2019-12-12,13:51,55
2019-12-12,13:53,60
2019-12-12,13:55,74
2019-12-12,13:57,75
2019-12-12,13:59,64
2019-12-12,14:01,75
2019-12-12,14:03,75
2019-12-12,14:05,75
2019-12-12,14:07,75
2019-12-12,14:09,55
2019-12-12,14:11,75
2019-12-12,14:13,60
2019-12-12,14:15,73
2019-12-12,14:17,74
2019-12-12,14:19,59
2019-12-12,14:21,58
2019-12-12,14:23,55
2019-12-12,14:25,76
2019-12-12,14:27,73
2019-12-12,14:29,55
2019-12-12,14:31,64
2019-12-12,14:33,77
2019-12-12,14:35,75
2019-12-12,14:37,57
2019-12-12,14:39,73
2019-12-12,14:41,56
2019-12-12,14:43,85
2019-12-12,14:44,78
2019-12-12,14:45,84
2019-12-12,14:53,75
2019-12-12,15:03,76
2019-12-12,15:13,54
2019-12-12,15:23,72
2019-12-12,15:31,65
2019-12-12,15:32,104
2019-12-12,15:33,100
2019-12-12,15:43,73
2019-12-12,15:53,52
2019-12-12,16:03,84
2019-12-12,16:13,71
2019-12-12,16:23,75
2019-12-12,16:33,49
2019-12-12,16:43,75
2019-12-12,16:53,75
2019-12-12,17:03,78
2019-12-12,17:13,77
2019-12-12,17:23,76
2019-12-12,17:30,68
2019-12-12,17:31,84
2019-12-12,17:32,87
2019-12-12,17:33,81
2019-12-12,17:43,73
2019-12-12,17:53,75
2019-12-12,17:55,81
2019-12-12,17:56,72
2019-12-12,17:57,71
2019-12-12,18:03,74
2019-12-12,18:13,51
2019-12-12,18:23,75
2019-12-12,18:33,74
2019-12-12,18:43,74
2019-12-12,18:48,51
2019-12-12,18:50,75
2019-12-12,18:52,75
2019-12-12,18:54,47
2019-12-12,18:56,76
2019-12-12,18:58,49
2019-12-12,19:00,51
2019-12-12,19:02,56
2019-12-12,19:04,55
2019-12-12,19:06,50
2019-12-12,19:08,57
2019-12-12,19:10,73
2019-12-12,19:12,55
2019-12-12,19:14,55
2019-12-12,19:16,55
2019-12-12,19:18,74
2019-12-12,19:20,53
2019-12-12,19:22,53
2019-12-12,19:24,56
2019-12-12,19:26,54
2019-12-12,19:28,52
2019-12-12,19:30,75
2019-12-12,19:32,55
2019-12-12,19:34,78
2019-12-12,19:36,73
2019-12-12,19:38,55
2019-12-12,19:40,55
2019-12-12,19:42,72
2019-12-12,19:44,76
2019-12-12,19:46,80
2019-12-12,19:48,73
2019-12-12,19:50,58
2019-12-12,19:52,89
2019-12-12,19:53,79
2019-12-12,20:00,60
2019-12-12,20:09,72
2019-12-12,20:10,76
2019-12-12,20:11,82
2019-12-12,20:12,107
2019-12-12,20:14,72
2019-12-12,20:20,74
2019-12-12,20:30,74
2019-12-12,20:40,57
2019-12-12,20:50,76
2019-12-12,21:00,75
2019-12-12,21:10,74
2019-12-12,21:20,75
2019-12-12,21:30,76
2019-12-12,21:40,53
2019-12-12,21:50,75
2019-12-12,22:00,56
2019-12-12,22:08,103
2019-12-12,22:10,55
2019-12-12,22:20,75
2019-12-12,22:30,75
2019-12-12,22:39,76
2019-12-12,22:40,93
2019-12-12,22:42,75
2019-12-12,22:43,72
2019-12-12,22:50,59
2019-12-12,22:51,91
2019-12-12,23:00,51
2019-12-12,23:10,54
2019-12-12,23:13,73
2019-12-12,23:15,71
2019-12-12,23:17,73
2019-12-12,23:21,75
2019-12-12,23:23,55
2019-12-12,23:25,75
2019-12-12,23:27,59
2019-12-12,23:29,76
2019-12-12,23:31,69
2019-12-12,23:33,55
2019-12-12,23:35,74
2019-12-12,23:37,55
2019-12-12,23:39,75
2019-12-12,23:41,76
2019-12-12,23:43,78
2019-12-12,23:45,93
2019-12-12,23:47,75
2019-12-12,23:49,78
2019-12-12,23:51,63
2019-12-12,23:53,78
2019-12-12,23:55,74
2019-12-12,23:57,74
2019-12-12,23:59,59
2019-12-13,00:01,74
2019-12-13,00:03,75
2019-12-13,00:05,79
2019-12-13,00:07,59
2019-12-13,00:09,59
2019-12-13,00:11,74
2019-12-13,00:13,55
2019-12-13,00:15,62
2019-12-13,00:17,70
2019-12-13,00:19,75
2019-12-13,00:21,55
2019-12-13,00:23,73
2019-12-13,00:25,71
2019-12-13,00:27,75
2019-12-13,00:29,56
2019-12-13,00:31,79
2019-12-13,00:33,74
2019-12-13,00:35,75
2019-12-13,00:37,85
2019-12-13,00:39,69
2019-12-13,00:41,55
2019-12-13,00:43,55
2019-12-13,00:45,55
2019-12-13,00:47,54
2019-12-13,00:49,50
2019-12-13,00:51,48
2019-12-13,00:53,47
2019-12-13,00:55,74
2019-12-13,00:57,55
2019-12-13,00:59,55
2019-12-13,01:01,55
2019-12-13,01:03,48
2019-12-13,01:05,51
2019-12-13,01:07,51
2019-12-13,01:09,74
2019-12-13,01:11,76
2019-12-13,01:13,76
2019-12-13,01:15,55
2019-12-13,01:17,55
2019-12-13,01:19,75
2019-12-13,01:21,57
2019-12-13,01:23,51
2019-12-13,01:25,56
2019-12-13,01:27,55
2019-12-13,01:29,51
2019-12-13,01:31,74
2019-12-13,01:33,57
2019-12-13,01:35,48
2019-12-13,01:37,51
2019-12-13,01:39,55
2019-12-13,01:41,48
2019-12-13,01:43,75
2019-12-13,01:45,55
2019-12-13,01:47,51
2019-12-13,01:49,74
2019-12-13,01:51,74
2019-12-13,01:53,76
2019-12-13,01:55,48
2019-12-13,01:57,56
2019-12-13,01:59,48
2019-12-13,02:01,49
2019-12-13,02:03,75
2019-12-13,02:05,51
2019-12-13,02:07,49
2019-12-13,02:09,59
2019-12-13,02:11,75
2019-12-13,02:13,48
2019-12-13,02:15,48
2019-12-13,02:17,56
2019-12-13,02:19,48
2019-12-13,02:21,48
2019-12-13,02:23,55
2019-12-13,02:25,55
2019-12-13,02:27,48
2019-12-13,02:29,59
2019-12-13,02:31,48
2019-12-13,02:33,48
2019-12-13,02:35,48
2019-12-13,02:37,48
2019-12-13,02:39,47
2019-12-13,02:41,44
2019-12-13,02:43,48
2019-12-13,02:45,55
2019-12-13,02:47,74
2019-12-13,02:49,50
2019-12-13,02:51,70
2019-12-13,02:53,75
2019-12-13,02:55,55
2019-12-13,02:57,51
2019-12-13,02:59,49
2019-12-13,03:01,49
2019-12-13,03:03,44
2019-12-13,03:05,49
2019-12-13,03:07,48
2019-12-13,03:09,44
2019-12-13,03:11,49
2019-12-13,03:13,49
2019-12-13,03:15,47
2019-12-13,03:17,51
2019-12-13,03:19,51
2019-12-13,03:21,48
2019-12-13,03:23,59
2019-12-13,03:25,55
2019-12-13,03:27,74
2019-12-13,03:29,48
2019-12-13,03:31,55
2019-12-13,03:33,55
2019-12-13,03:35,48
2019-12-13,03:37,40
2019-12-13,03:39,49
2019-12-13,03:41,44
2019-12-13,03:43,53
2019-12-13,03:45,94
2019-12-13,03:47,51
2019-12-13,03:49,48
2019-12-13,03:51,48
2019-12-13,03:53,48
2019-12-13,03:55,47
2019-12-13,03:57,76
2019-12-13,03:59,48
2019-12-13,04:01,49
2019-12-13,04:03,45
2019-12-13,04:05,75
2019-12-13,04:07,48
2019-12-13,04:09,48
2019-12-13,04:11,48
2019-12-13,04:15,49
2019-12-13,04:17,49
2019-12-13,04:19,55
2019-12-13,04:21,48
2019-12-13,04:23,55
2019-12-13,04:25,48
2019-12-13,04:27,55
2019-12-13,04:29,49
2019-12-13,04:31,48
2019-12-13,04:33,55
2019-12-13,04:35,79
2019-12-13,04:37,50
2019-12-13,04:39,49
2019-12-13,04:41,48
2019-12-13,04:43,53
2019-12-13,04:45,55
2019-12-13,04:47,75
2019-12-13,04:49,75
2019-12-13,04:51,75
2019-12-13,04:53,75
2019-12-13,04:55,74
2019-12-13,04:57,76
2019-12-13,04:59,75
2019-12-13,05:01,51
2019-12-13,05:03,51
2019-12-13,05:05,71
2019-12-13,05:07,76
2019-12-13,05:09,49
2019-12-13,05:11,79
2019-12-13,05:13,50
2019-12-13,05:15,51
2019-12-13,05:17,41
2019-12-13,05:19,48
2019-12-13,05:21,48
2019-12-13,05:23,47
2019-12-13,05:25,48
2019-12-13,05:27,48
2019-12-13,05:29,48
2019-12-13,05:31,48
2019-12-13,05:33,49
2019-12-13,05:35,75
2019-12-13,05:37,48
2019-12-13,05:39,48
2019-12-13,05:41,48
2019-12-13,05:43,55
2019-12-13,05:45,71
2019-12-13,05:46,81
2019-12-13,05:47,82
2019-12-13,05:49,102
2019-12-13,05:50,100
2019-12-13,05:55,68
2019-12-13,06:05,75
2019-12-13,06:15,69
2019-12-13,06:25,64
2019-12-13,06:35,59
2019-12-13,06:41,76
2019-12-13,06:45,53
2019-12-13,06:55,75
2019-12-13,07:05,76
2019-12-13,07:07,75
2019-12-13,07:12,73
2019-12-13,07:14,75
2019-12-13,07:16,66
2019-12-13,07:18,48
2019-12-13,07:20,48
2019-12-13,07:22,49
2019-12-13,07:24,75
2019-12-13,07:26,48
2019-12-13,07:28,75
2019-12-13,07:30,70
2019-12-13,07:32,69
2019-12-13,07:34,60
2019-12-13,07:36,75
2019-12-13,07:38,55
2019-12-13,07:40,50
2019-12-13,07:42,55
2019-12-13,07:44,94
2019-12-13,07:46,48
2019-12-13,07:48,53
2019-12-13,07:50,47
2019-12-13,07:52,65
2019-12-13,07:54,74
2019-12-13,07:56,74
2019-12-13,07:58,75
2019-12-13,08:00,55
2019-12-13,08:02,56
2019-12-13,08:04,54
2019-12-13,08:06,60
2019-12-13,08:08,75
2019-12-13,08:10,63
2019-12-13,08:12,48
2019-12-13,08:14,48
2019-12-13,08:16,71
2019-12-13,08:18,65
2019-12-13,08:20,57
2019-12-13,08:22,75
2019-12-13,08:24,55
2019-12-13,08:26,66
2019-12-13,08:28,48
2019-12-13,08:30,94
2019-12-13,08:32,64
2019-12-13,08:34,48
2019-12-13,08:36,48
2019-12-13,08:38,48
2019-12-13,08:40,49
2019-12-13,08:42,47
2019-12-13,08:44,48
2019-12-13,08:46,49
2019-12-13,08:48,47
2019-12-13,08:50,48
2019-12-13,08:52,48
2019-12-13,08:54,49
2019-12-13,08:56,51
2019-12-13,08:58,47
2019-12-13,09:00,55
2019-12-13,09:02,55
2019-12-13,09:04,48
2019-12-13,09:06,51
2019-12-13,09:08,48
2019-12-13,09:10,49
2019-12-13,09:12,48
2019-12-13,09:14,48
2019-12-13,09:16,49
2019-12-13,09:18,90
2019-12-13,09:20,50
2019-12-13,09:22,56
2019-12-13,09:24,48
2019-12-13,09:26,51
2019-12-13,09:28,49
2019-12-13,09:30,49
2019-12-13,09:32,45
2019-12-13,09:34,45
2019-12-13,09:36,75
2019-12-13,09:38,56
2019-12-13,09:40,78
2019-12-13,09:42,48
2019-12-13,09:44,48
2019-12-13,09:46,50
2019-12-13,09:48,48
2019-12-13,09:50,56
2019-12-13,09:52,51
2019-12-13,09:54,48
2019-12-13,09:56,66
2019-12-13,09:58,52
2019-12-13,10:00,50
2019-12-13,10:02,49
2019-12-13,10:06,49
2019-12-13,10:08,48
2019-12-13,10:10,52
2019-12-13,10:12,52
2019-12-13,10:14,48
2019-12-13,10:16,48
2019-12-13,10:18,48
2019-12-13,10:20,48
2019-12-13,10:22,59
2019-12-13,10:24,75
2019-12-13,10:26,76
2019-12-13,10:28,48
2019-12-13,10:30,77
2019-12-13,10:32,75
2019-12-13,10:34,74
2019-12-13,10:36,75
2019-12-13,10:38,77
2019-12-13,10:40,73
2019-12-13,10:42,75
2019-12-13,10:44,76
2019-12-13,10:46,75
2019-12-13,10:48,75
2019-12-13,10:50,68
2019-12-13,10:52,48
2019-12-13,10:54,58
2019-12-13,10:56,75
2019-12-13,10:58,69
2019-12-13,11:00,55
2019-12-13,11:02,71
2019-12-13,11:04,70
2019-12-13,11:06,78
2019-12-13,11:08,79
2019-12-13,11:09,75
2019-12-13,11:18,75
2019-12-13,11:22,81
2019-12-13,11:23,79
2019-12-13,11:24,81
2019-12-13,11:25,75
2019-12-13,11:28,96
2019-12-13,11:37,79
2019-12-13,11:38,68
2019-12-13,11:44,76
2019-12-13,11:45,88
2019-12-13,11:48,75
2019-12-13,11:58,52
2019-12-13,12:08,99
2019-12-13,12:09,93
2019-12-13,12:10,97
2019-12-13,12:11,75
2019-12-13,12:12,82
2019-12-13,12:18,79
2019-12-13,12:28,78
2019-12-13,12:38,78
2019-12-13,12:42,84
2019-12-13,12:43,97
2019-12-13,12:44,77
2019-12-13,12:45,83
2019-12-13,12:46,70
2019-12-13,12:47,78
2019-12-13,12:48,84
2019-12-13,13:16,106
2019-12-13,13:17,104
2019-12-13,13:18,99
2019-12-13,13:19,71
2019-12-13,13:28,94
2019-12-13,13:38,93
2019-12-13,13:43,83
2019-12-13,13:48,55
2019-12-13,13:58,75
2019-12-13,14:08,81
2019-12-13,14:18,86
2019-12-13,14:28,81
2019-12-13,14:38,63
2019-12-13,14:48,70
2019-12-13,14:58,48
2019-12-13,15:08,93
2019-12-13,15:18,54
2019-12-13,15:23,97
2019-12-13,15:24,100
2019-12-13,15:28,75
2019-12-13,15:38,75
2019-12-13,15:41,106
2019-12-13,15:42,105
2019-12-13,15:43,96
2019-12-13,15:44,78
2019-12-13,15:45,76
2019-12-13,15:46,81
2019-12-13,15:48,55
2019-12-13,15:58,66
2019-12-13,16:08,55
2019-12-13,16:18,71
2019-12-13,16:28,75
2019-12-13,16:38,74
2019-12-13,16:48,74
2019-12-13,16:58,55
2019-12-13,17:08,75
2019-12-13,17:18,75
2019-12-13,17:24,94
2019-12-13,17:25,75
2019-12-13,17:26,74
2019-12-13,17:27,86
2019-12-13,17:28,86
2019-12-13,17:38,75
2019-12-13,17:48,53
2019-12-13,17:58,55
2019-12-13,18:08,74
2019-12-13,18:18,76
2019-12-13,18:28,54
2019-12-13,18:33,79
2019-12-13,18:34,74
2019-12-13,18:38,78
2019-12-13,18:48,75
2019-12-13,18:58,75
2019-12-13,19:08,91
2019-12-13,19:10,94
2019-12-13,19:18,76
2019-12-13,19:28,71
2019-12-13,19:38,75
2019-12-13,19:48,59
2019-12-13,19:58,75
2019-12-13,20:08,75
2019-12-13,20:19,117
2019-12-13,20:20,82
2019-12-13,20:21,84
2019-12-13,20:23,80
2019-12-13,20:28,77
2019-12-13,20:33,71
2019-12-13,20:38,75
2019-12-13,20:48,55
2019-12-13,20:53,96
2019-12-13,20:54,99
2019-12-13,20:55,91
2019-12-13,21:04,76
2019-12-13,21:05,79
2019-12-13,21:08,76
2019-12-13,21:18,55
2019-12-13,21:28,76
2019-12-13,21:38,71
2019-12-13,21:48,76
2019-12-13,21:58,71
2019-12-13,22:08,70
2019-12-13,22:18,75
2019-12-13,22:25,80
2019-12-13,22:26,84
2019-12-13,22:27,81
2019-12-13,22:28,82
2019-12-13,22:38,74
2019-12-13,22:48,65
2019-12-13,22:58,71
2019-12-13,23:01,95
2019-12-13,23:02,94
2019-12-13,23:08,74
2019-12-13,23:18,75
2019-12-13,23:28,75
2019-12-13,23:33,95
2019-12-13,23:35,76
2019-12-13,23:37,73
2019-12-13,23:39,79
2019-12-13,23:41,87
2019-12-13,23:42,76
2019-12-13,23:51,78
2019-12-14,00:01,76
2019-12-14,00:09,70
2019-12-14,00:11,55
2019-12-14,00:13,75
2019-12-14,00:15,75
2019-12-14,00:17,55
2019-12-14,00:19,49
2019-12-14,00:21,49
2019-12-14,00:23,51
2019-12-14,00:25,63
2019-12-14,00:27,50
2019-12-14,00:29,74
2019-12-14,00:31,76
2019-12-14,00:33,56
2019-12-14,00:35,75
2019-12-14,00:37,59
2019-12-14,00:39,63
2019-12-14,00:41,75
2019-12-14,00:43,84
2019-12-14,00:45,55
2019-12-14,00:47,50
2019-12-14,00:49,50
2019-12-14,00:51,48
2019-12-14,00:53,48
2019-12-14,00:55,56
2019-12-14,00:57,53
2019-12-14,00:59,49
2019-12-14,01:01,55
2019-12-14,01:03,51
2019-12-14,01:05,75
2019-12-14,01:07,58
2019-12-14,01:09,55
2019-12-14,01:11,61
2019-12-14,01:13,63
2019-12-14,01:15,63
2019-12-14,01:17,63
2019-12-14,01:19,59
2019-12-14,01:21,60
2019-12-14,01:23,63
2019-12-14,01:25,56
2019-12-14,01:27,64
2019-12-14,01:29,55
2019-12-14,01:31,53
2019-12-14,01:33,50
2019-12-14,01:35,75
2019-12-14,01:37,49
2019-12-14,01:39,74
2019-12-14,01:41,55
2019-12-14,01:43,48
2019-12-14,01:45,75
2019-12-14,01:47,74
2019-12-14,01:49,49
2019-12-14,01:51,51
2019-12-14,01:53,59
2019-12-14,01:55,48
2019-12-14,01:57,56
2019-12-14,01:59,41
2019-12-14,02:01,74
2019-12-14,02:03,55
2019-12-14,02:05,49
2019-12-14,02:07,47
2019-12-14,02:09,48
2019-12-14,02:11,48
2019-12-14,02:13,48
2019-12-14,02:15,78
2019-12-14,02:17,71
2019-12-14,02:19,48
2019-12-14,02:21,48
2019-12-14,02:23,48
2019-12-14,02:25,47
2019-12-14,02:27,47
2019-12-14,02:29,48
2019-12-14,02:31,48
2019-12-14,02:33,48
2019-12-14,02:35,47
2019-12-14,02:37,48
2019-12-14,02:39,75
2019-12-14,02:41,64
2019-12-14,02:43,64
2019-12-14,02:45,63
2019-12-14,02:47,74
2019-12-14,02:49,74
2019-12-14,02:51,51
2019-12-14,02:53,75
2019-12-14,02:55,48
2019-12-14,02:57,55
2019-12-14,02:59,74
2019-12-14,03:01,49
2019-12-14,03:03,55
2019-12-14,03:05,57
2019-12-14,03:07,51
2019-12-14,03:09,54
2019-12-14,03:11,55
2019-12-14,03:13,75
2019-12-14,03:15,49
2019-12-14,03:17,55
2019-12-14,03:19,49
2019-12-14,03:21,55
2019-12-14,03:23,75
2019-12-14,03:25,50
2019-12-14,03:27,51
2019-12-14,03:29,48
2019-12-14,03:31,54
2019-12-14,03:33,51
2019-12-14,03:35,50
2019-12-14,03:37,75
2019-12-14,03:39,48
2019-12-14,03:41,75
2019-12-14,03:43,47
2019-12-14,03:45,48
2019-12-14,03:47,49
2019-12-14,03:49,48
2019-12-14,03:51,51
2019-12-14,03:53,48
2019-12-14,03:55,55
2019-12-14,03:57,49
2019-12-14,03:59,55
2019-12-14,04:01,57
2019-12-14,04:03,94
2019-12-14,04:05,71
2019-12-14,04:07,74
2019-12-14,04:09,49
2019-12-14,04:11,48
2019-12-14,04:13,48
2019-12-14,04:15,49
2019-12-14,04:17,67
2019-12-14,04:19,59
2019-12-14,04:21,67
2019-12-14,04:23,52
2019-12-14,04:25,49
2019-12-14,04:27,49
2019-12-14,04:29,58
2019-12-14,04:31,75
2019-12-14,04:33,60
2019-12-14,04:35,47
2019-12-14,04:37,54
2019-12-14,04:39,51
2019-12-14,04:41,63
2019-12-14,04:43,76
2019-12-14,04:45,54
2019-12-14,04:47,75
2019-12-14,04:49,74
2019-12-14,04:51,57
2019-12-14,04:53,76
2019-12-14,04:55,72
2019-12-14,04:57,73
2019-12-14,04:59,75
2019-12-14,05:01,81
2019-12-14,05:02,74
2019-12-14,05:11,71
2019-12-14,05:12,78
2019-12-14,05:21,77
2019-12-14,05:24,78
2019-12-14,05:30,105
2019-12-14,05:31,88
2019-12-14,05:33,77
2019-12-14,05:34,95
2019-12-14,05:40,77
2019-12-14,05:41,81
2019-12-14,05:42,105
2019-12-14,05:43,79
2019-12-14,05:44,84
2019-12-14,05:45,85
2019-12-14,05:50,86
2019-12-14,05:51,85
2019-12-14,06:01,77
2019-12-14,06:11,69
2019-12-14,06:21,75
2019-12-14,06:31,70
2019-12-14,06:41,103
2019-12-14,06:42,99
2019-12-14,06:43,108
